row;rt;stimulus;key_press;trial_type;trial_index;time_elapsed;internal_node_id;button_pressed;play_history;responses;question_order;prolific_pid;conditions
2155;1601.42;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;9;230206;0.0-8.0;NULL;NULL;NULL;NULL;56b3edf12bac74000d89e452;typicality
2156;28926.6;NULL;NULL;survey-text;10;259656;0.0-9.0;NULL;NULL;"{"HowManyHours":"6","HowManyYears":"1"}";NULL;56b3edf12bac74000d89e452;typicality
2157;8283.29;NULL;NULL;survey-multi-select;11;268446;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take instrumental/choir classes in high school."]}";[0];56b3edf12bac74000d89e452;typicality
2158;30347.4;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";188;html-keyboard-response;0;30349;0.0-0.0;NULL;NULL;NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2159;NULL;base64.wav;NULL;audio-keyboard-response;1;36354;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2160;217.78;base64.wav;87;audio-keyboard-response;2;36573;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2161;40865.4;"["patterns/Rhythm-14.mp3","patterns/Rhythm-76.mp3"]";NULL;forced-choice-audio;3;77440;0.0-2.0;1;[0,1];NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2162;29866.8;"["patterns/Rhythm-86.mp3","patterns/Rhythm-61.mp3"]";NULL;forced-choice-audio;4;107810;0.0-3.0;1;[0,1];NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2163;28052.7;"["patterns/Rhythm-66.mp3","patterns/Rhythm-57.mp3"]";NULL;forced-choice-audio;5;136365;0.0-4.0;0;[0,1];NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2164;26085;"["patterns/Rhythm-95.mp3","patterns/Rhythm-76.mp3"]";NULL;forced-choice-audio;6;162952;0.0-5.0;0;[0,1];NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2165;27587.2;"["patterns/Rhythm-99.mp3","patterns/Rhythm-12.mp3"]";NULL;forced-choice-audio;7;191041;0.0-6.0;1;[0,1];NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2166;26992.5;"["patterns/Rhythm-14.mp3","patterns/Rhythm-56.mp3"]";NULL;forced-choice-audio;8;218536;0.0-7.0;0;[0,1];NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2167;3120.46;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";87;html-keyboard-response;9;222159;0.0-8.0;NULL;NULL;NULL;NULL;5bdc8d12b2fff7000189b6f8;typicality
2168;16208.3;NULL;NULL;survey-text;10;238872;0.0-9.0;NULL;NULL;"{"HowManyHours":"1","HowManyYears":"0"}";NULL;5bdc8d12b2fff7000189b6f8;typicality
2169;12395.9;NULL;NULL;survey-multi-select;11;251772;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school."]}";[0];5bdc8d12b2fff7000189b6f8;typicality
2170;21264;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";86;html-keyboard-response;0;21268;0.0-0.0;NULL;NULL;NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2171;NULL;base64.wav;NULL;audio-keyboard-response;1;27273;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2172;2501;base64.wav;87;audio-keyboard-response;2;29779;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2173;25560;"["patterns/Rhythm-63.mp3","patterns/Rhythm-61.mp3"]";NULL;forced-choice-audio;3;55342;0.0-2.0;1;[0,1];NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2174;22689;"["patterns/Rhythm-16.mp3","patterns/Rhythm-97.mp3"]";NULL;forced-choice-audio;4;78534;0.0-3.0;1;[0,1];NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2175;22503;"["patterns/Rhythm-20.mp3","patterns/Rhythm-77.mp3"]";NULL;forced-choice-audio;5;101541;0.0-4.0;1;[0,1];NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2176;22896;"["patterns/Rhythm-5.mp3","patterns/Rhythm-61.mp3"]";NULL;forced-choice-audio;6;124941;0.0-5.0;1;[0,1];NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2177;23328;"["patterns/Rhythm-9.mp3","patterns/Rhythm-91.mp3"]";NULL;forced-choice-audio;7;148774;0.0-6.0;0;[0,1];NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2178;24696;"["patterns/Rhythm-63.mp3","patterns/Rhythm-78.mp3"]";NULL;forced-choice-audio;8;173973;0.0-7.0;0;[0,1];NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2179;2262;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";68;html-keyboard-response;9;176737;0.0-8.0;NULL;NULL;NULL;NULL;5cf2b5fb392ca3001a117d96;typicality
2180;68047;NULL;NULL;survey-text;10;245295;0.0-9.0;NULL;NULL;"{"HowManyHours":"15","HowManyYears":"6"}";NULL;5cf2b5fb392ca3001a117d96;typicality
2181;20935;NULL;NULL;survey-multi-select;11;266742;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take private music lessons."]}";[0];5cf2b5fb392ca3001a117d96;typicality
2182;6657.6;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair you like more.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to contin";70;html-keyboard-response;0;6662;0.0-0.0;NULL;NULL;NULL;NULL;5b72db405f561b0001342eff;preference
2183;4843.88;base64.wav;87;audio-keyboard-response;1;12018;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5b72db405f561b0001342eff;preference
2184;34634.7;"["patterns/Rhythm-86.mp3","patterns/Rhythm-33.mp3"]";NULL;forced-choice-audio;2;46660;0.0-2.0;0;[0,1,0];NULL;NULL;5b72db405f561b0001342eff;preference
2185;23216.9;"["patterns/Rhythm-24.mp3","patterns/Rhythm-87.mp3"]";NULL;forced-choice-audio;3;70389;0.0-3.0;0;[0,1];NULL;NULL;5b72db405f561b0001342eff;preference
2186;21921.5;"["patterns/Rhythm-43.mp3","patterns/Rhythm-29.mp3"]";NULL;forced-choice-audio;4;92815;0.0-4.0;1;[0,1];NULL;NULL;5b72db405f561b0001342eff;preference
2187;22704.5;"["patterns/Rhythm-38.mp3","patterns/Rhythm-33.mp3"]";NULL;forced-choice-audio;5;116026;0.0-5.0;0;[0,1];NULL;NULL;5b72db405f561b0001342eff;preference
2188;22287.8;"["patterns/Rhythm-99.mp3","patterns/Rhythm-75.mp3"]";NULL;forced-choice-audio;6;138810;0.0-6.0;0;[1,0];NULL;NULL;5b72db405f561b0001342eff;preference
2189;23166.4;"["patterns/Rhythm-86.mp3","patterns/Rhythm-31.mp3"]";NULL;forced-choice-audio;7;162479;0.0-7.0;1;[1,0];NULL;NULL;5b72db405f561b0001342eff;preference
2190;1942.04;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";87;html-keyboard-response;8;164925;0.0-8.0;NULL;NULL;NULL;NULL;5b72db405f561b0001342eff;preference
2191;40635.6;NULL;NULL;survey-text;9;206074;0.0-9.0;NULL;NULL;"{"HowManyHours":"3","HowManyYears":"25"}";NULL;5b72db405f561b0001342eff;preference
2192;41518.1;NULL;NULL;survey-multi-select;10;248102;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take private music lessons.","I took/take instrumental/choir classes in high school.","I was/am a professional musician / composer."]}";[0];5b72db405f561b0001342eff;preference
2193;15366.3;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair you like more.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to contin";32;html-keyboard-response;0;15371;0.0-0.0;NULL;NULL;NULL;NULL;5aeb21f47b512c000122cd46;preference
2194;5082.8;base64.wav;87;audio-keyboard-response;1;20958;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5aeb21f47b512c000122cd46;preference
2195;25097.4;"["patterns/Rhythm-26.mp3","patterns/Rhythm-50.mp3"]";NULL;forced-choice-audio;2;46061;0.0-2.0;0;[0,1];NULL;NULL;5aeb21f47b512c000122cd46;preference
2196;27090.1;"["patterns/Rhythm-29.mp3","patterns/Rhythm-4.mp3"]";NULL;forced-choice-audio;3;73653;0.0-3.0;0;[0,1];NULL;NULL;5aeb21f47b512c000122cd46;preference
2197;30181.2;"["patterns/Rhythm-58.mp3","patterns/Rhythm-72.mp3"]";NULL;forced-choice-audio;4;104337;0.0-4.0;1;[0,1];NULL;NULL;5aeb21f47b512c000122cd46;preference
2198;93069.7;"["patterns/Rhythm-79.mp3","patterns/Rhythm-50.mp3"]";NULL;forced-choice-audio;5;197909;0.0-5.0;0;[0,1,0,1];NULL;NULL;5aeb21f47b512c000122cd46;preference
2199;29517.5;"["patterns/Rhythm-53.mp3","patterns/Rhythm-25.mp3"]";NULL;forced-choice-audio;6;227930;0.0-6.0;0;[0,1];NULL;NULL;5aeb21f47b512c000122cd46;preference
2200;35899.1;"["patterns/Rhythm-26.mp3","patterns/Rhythm-44.mp3"]";NULL;forced-choice-audio;7;264332;0.0-7.0;0;[0,0,1];NULL;NULL;5aeb21f47b512c000122cd46;preference
2201;1377.41;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;8;266211;0.0-8.0;NULL;NULL;NULL;NULL;5aeb21f47b512c000122cd46;preference
2202;8950.71;NULL;NULL;survey-text;9;275666;0.0-9.0;NULL;NULL;"{"HowManyHours":"5","HowManyYears":"3"}";NULL;5aeb21f47b512c000122cd46;preference
2203;5345.37;NULL;NULL;survey-multi-select;10;281517;0.0-10.0;NULL;NULL;"{"Q0":["I took/take private music lessons."]}";[0];5aeb21f47b512c000122cd46;preference
2204;11167;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";69;html-keyboard-response;0;11173;0.0-0.0;NULL;NULL;NULL;NULL;5c0da14d656168000159da7a;typicality
2205;NULL;base64.wav;NULL;audio-keyboard-response;1;17192;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5c0da14d656168000159da7a;typicality
2206;227;base64.wav;87;audio-keyboard-response;2;17421;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5c0da14d656168000159da7a;typicality
2207;72928;"["patterns/Rhythm-39.mp3","patterns/Rhythm-18.mp3"]";NULL;forced-choice-audio;3;90352;0.0-2.0;1;[0,1,0,1];NULL;NULL;5c0da14d656168000159da7a;typicality
2208;29783;"["patterns/Rhythm-30.mp3","patterns/Rhythm-87.mp3"]";NULL;forced-choice-audio;4;120648;0.0-3.0;0;[0,1];NULL;NULL;5c0da14d656168000159da7a;typicality
2209;25897;"["patterns/Rhythm-63.mp3","patterns/Rhythm-1.mp3"]";NULL;forced-choice-audio;5;147055;0.0-4.0;0;[0,1];NULL;NULL;5c0da14d656168000159da7a;typicality
2210;24693;"["patterns/Rhythm-50.mp3","patterns/Rhythm-18.mp3"]";NULL;forced-choice-audio;6;172263;0.0-5.0;0;[0,1];NULL;NULL;5c0da14d656168000159da7a;typicality
2211;25134;"["patterns/Rhythm-53.mp3","patterns/Rhythm-5.mp3"]";NULL;forced-choice-audio;7;197912;0.0-6.0;0;[0,1];NULL;NULL;5c0da14d656168000159da7a;typicality
2212;25454;"["patterns/Rhythm-39.mp3","patterns/Rhythm-58.mp3"]";NULL;forced-choice-audio;8;223878;0.0-7.0;1;[0,1];NULL;NULL;5c0da14d656168000159da7a;typicality
2213;4193;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";80;html-keyboard-response;9;228579;0.0-8.0;NULL;NULL;NULL;NULL;5c0da14d656168000159da7a;typicality
2214;38799;NULL;NULL;survey-text;10;267908;0.0-9.0;NULL;NULL;"{"HowManyHours":"3","HowManyYears":"4"}";NULL;5c0da14d656168000159da7a;typicality
2215;23839;NULL;NULL;survey-multi-select;11;292264;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take private music lessons."]}";[0];5c0da14d656168000159da7a;typicality
2216;3770.4;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";32;html-keyboard-response;0;3776;0.0-0.0;NULL;NULL;NULL;NULL;5b222aff59f9620001c109cb;typicality
2217;NULL;base64.wav;NULL;audio-keyboard-response;1;9781;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5b222aff59f9620001c109cb;typicality
2218;NULL;base64.wav;NULL;audio-keyboard-response;2;15286;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5b222aff59f9620001c109cb;typicality
2219;3899.1;base64.wav;87;audio-keyboard-response;3;19187;0.0-1.2-0.2;NULL;NULL;NULL;NULL;5b222aff59f9620001c109cb;typicality
2220;25092.6;"["patterns/Rhythm-39.mp3","patterns/Rhythm-73.mp3"]";NULL;forced-choice-audio;4;44284;0.0-2.0;1;[0,1];NULL;NULL;5b222aff59f9620001c109cb;typicality
2221;24750.2;"["patterns/Rhythm-28.mp3","patterns/Rhythm-72.mp3"]";NULL;forced-choice-audio;5;69577;0.0-3.0;1;[0,1];NULL;NULL;5b222aff59f9620001c109cb;typicality
2222;23879.7;"["patterns/Rhythm-61.mp3","patterns/Rhythm-83.mp3"]";NULL;forced-choice-audio;6;93959;0.0-4.0;1;[0,1];NULL;NULL;5b222aff59f9620001c109cb;typicality
2223;23590.4;"["patterns/Rhythm-40.mp3","patterns/Rhythm-73.mp3"]";NULL;forced-choice-audio;7;118052;0.0-5.0;1;[0,1];NULL;NULL;5b222aff59f9620001c109cb;typicality
2224;22688.7;"["patterns/Rhythm-93.mp3","patterns/Rhythm-84.mp3"]";NULL;forced-choice-audio;8;141244;0.0-6.0;1;[0,1];NULL;NULL;5b222aff59f9620001c109cb;typicality
2225;24318.2;"["patterns/Rhythm-39.mp3","patterns/Rhythm-41.mp3"]";NULL;forced-choice-audio;9;166167;0.0-7.0;0;[0,1];NULL;NULL;5b222aff59f9620001c109cb;typicality
2226;1583.3;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;10;168282;0.0-8.0;NULL;NULL;NULL;NULL;5b222aff59f9620001c109cb;typicality
2227;21663.4;NULL;NULL;survey-text;11;190455;0.0-9.0;NULL;NULL;"{"HowManyHours":"10","HowManyYears":"0"}";NULL;5b222aff59f9620001c109cb;typicality
2228;17317.7;NULL;NULL;survey-multi-select;12;208286;0.0-10.0;NULL;NULL;"{"Q0":["I took/take private music lessons."]}";[0];5b222aff59f9620001c109cb;typicality
2229;9713.3;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair you like more.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to contin";32;html-keyboard-response;0;9716;0.0-0.0;NULL;NULL;NULL;NULL;5d36c10f8891090001e67eef;preference
2230;NULL;base64.wav;NULL;audio-keyboard-response;1;15757;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5d36c10f8891090001e67eef;preference
2231;1071.7;base64.wav;87;audio-keyboard-response;2;16833;0.0-1.1-0.1;NULL;NULL;NULL;NULL;5d36c10f8891090001e67eef;preference
2232;40386.2;"["patterns/Rhythm-88.mp3","patterns/Rhythm-18.mp3"]";NULL;forced-choice-audio;3;57222;0.0-2.0;1;[0,1];NULL;NULL;5d36c10f8891090001e67eef;preference
2233;30862.5;"["patterns/Rhythm-53.mp3","patterns/Rhythm-37.mp3"]";NULL;forced-choice-audio;4;88597;0.0-3.0;1;[0,1];NULL;NULL;5d36c10f8891090001e67eef;preference
2234;27971.9;"["patterns/Rhythm-89.mp3","patterns/Rhythm-19.mp3"]";NULL;forced-choice-audio;5;117078;0.0-4.0;1;[0,1];NULL;NULL;5d36c10f8891090001e67eef;preference
2235;26283.4;"["patterns/Rhythm-38.mp3","patterns/Rhythm-18.mp3"]";NULL;forced-choice-audio;6;143886;0.0-5.0;0;[0,1];NULL;NULL;5d36c10f8891090001e67eef;preference
2236;28361.8;"["patterns/Rhythm-67.mp3","patterns/Rhythm-87.mp3"]";NULL;forced-choice-audio;7;172766;0.0-6.0;1;[0,1];NULL;NULL;5d36c10f8891090001e67eef;preference
2237;26616.1;"["patterns/Rhythm-88.mp3","patterns/Rhythm-52.mp3"]";NULL;forced-choice-audio;8;199901;0.0-7.0;0;[0,1];NULL;NULL;5d36c10f8891090001e67eef;preference
2238;4439;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;9;204863;0.0-8.0;NULL;NULL;NULL;NULL;5d36c10f8891090001e67eef;preference
2239;70975.5;NULL;NULL;survey-text;10;276383;0.0-9.0;NULL;NULL;"{"HowManyHours":"2hrs","HowManyYears":"I have not had any music training."}";NULL;5d36c10f8891090001e67eef;preference
2240;24433.3;NULL;NULL;survey-multi-select;11;301366;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school."]}";[0];5d36c10f8891090001e67eef;preference
2241;6688.45;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";32;html-keyboard-response;0;6691;0.0-0.0;NULL;NULL;NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2242;5348.94;base64.wav;87;audio-keyboard-response;1;12546;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2243;48898.1;"["patterns/Rhythm-19.mp3","patterns/Rhythm-17.mp3"]";NULL;forced-choice-audio;2;61447;0.0-2.0;0;[0,1,0,1];NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2244;23392.8;"["patterns/Rhythm-93.mp3","patterns/Rhythm-63.mp3"]";NULL;forced-choice-audio;3;85341;0.0-3.0;1;[0,1];NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2245;21863;"["patterns/Rhythm-65.mp3","patterns/Rhythm-91.mp3"]";NULL;forced-choice-audio;4;107707;0.0-4.0;0;[0,1];NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2246;22377.3;"["patterns/Rhythm-82.mp3","patterns/Rhythm-17.mp3"]";NULL;forced-choice-audio;5;130586;0.0-5.0;1;[0,1];NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2247;23145.9;"["patterns/Rhythm-37.mp3","patterns/Rhythm-9.mp3"]";NULL;forced-choice-audio;6;154233;0.0-6.0;0;[0,1];NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2248;22041.1;"["patterns/Rhythm-19.mp3","patterns/Rhythm-77.mp3"]";NULL;forced-choice-audio;7;176775;0.0-7.0;0;[1,0];NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2249;1618.36;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;8;178896;0.0-8.0;NULL;NULL;NULL;NULL;5c71d5f2cf5c4b000197c584;typicality
2250;54554.1;NULL;NULL;survey-text;9;233964;0.0-9.0;NULL;NULL;"{"HowManyHours":"6","HowManyYears":"6"}";NULL;5c71d5f2cf5c4b000197c584;typicality
2251;25405.2;NULL;NULL;survey-multi-select;10;259874;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school.","I took/take instrumental/choir classes in high school."]}";[0];5c71d5f2cf5c4b000197c584;typicality
2252;25041;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";32;html-keyboard-response;0;25048;0.0-0.0;NULL;NULL;NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2253;5059;base64.wav;87;audio-keyboard-response;1;30628;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2254;66673;"["patterns/Rhythm-93.mp3","patterns/Rhythm-25.mp3"]";NULL;forced-choice-audio;2;97310;0.0-2.0;1;[0,1,0,1];NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2255;37739;"["patterns/Rhythm-94.mp3","patterns/Rhythm-1.mp3"]";NULL;forced-choice-audio;3;135559;0.0-3.0;0;[0,1];NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2256;46981;"["patterns/Rhythm-91.mp3","patterns/Rhythm-4.mp3"]";NULL;forced-choice-audio;4;183050;0.0-4.0;0;[0,0,1,0];NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2257;23776;"["patterns/Rhythm-44.mp3","patterns/Rhythm-25.mp3"]";NULL;forced-choice-audio;5;207338;0.0-5.0;1;[0,1];NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2258;37114;"["patterns/Rhythm-83.mp3","patterns/Rhythm-99.mp3"]";NULL;forced-choice-audio;6;244975;0.0-6.0;0;[1,0];NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2259;42274;"["patterns/Rhythm-93.mp3","patterns/Rhythm-68.mp3"]";NULL;forced-choice-audio;7;287765;0.0-7.0;0;[0,1];NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2260;1352;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;8;289628;0.0-8.0;NULL;NULL;NULL;NULL;5d43ee914b5bdb0001531f6f;typicality
2261;15977;NULL;NULL;survey-text;9;306118;0.0-9.0;NULL;NULL;"{"HowManyHours":"6","HowManyYears":"0"}";NULL;5d43ee914b5bdb0001531f6f;typicality
2262;7912;NULL;NULL;survey-multi-select;10;314560;0.0-10.0;NULL;NULL;"{"Q0":["I took/take general music in primary school."]}";[0];5d43ee914b5bdb0001531f6f;typicality
2263;47336;"<div style='max-width:700px;'><p>For this experiment, you will listen to 5 pairs of rhythms and choose which rhythm in each pair sounds more unusual.</p><p>You will need to be able to hear audio in order to complete the experiment.</p><p>Press any key to ";13;html-keyboard-response;0;47338;0.0-0.0;NULL;NULL;NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2264;4934;base64.wav;87;audio-keyboard-response;1;52777;0.0-1.0-0.0;NULL;NULL;NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2265;28279;"["patterns/Rhythm-98.mp3","patterns/Rhythm-88.mp3"]";NULL;forced-choice-audio;2;81059;0.0-2.0;1;[0,1];NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2266;24355;"["patterns/Rhythm-63.mp3","patterns/Rhythm-81.mp3"]";NULL;forced-choice-audio;3;105919;0.0-3.0;1;[0,1];NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2267;23370;"["patterns/Rhythm-34.mp3","patterns/Rhythm-29.mp3"]";NULL;forced-choice-audio;4;129793;0.0-4.0;1;[1,0];NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2268;23043;"["patterns/Rhythm-60.mp3","patterns/Rhythm-88.mp3"]";NULL;forced-choice-audio;5;153339;0.0-5.0;1;[1,0];NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2269;23187;"["patterns/Rhythm-80.mp3","patterns/Rhythm-85.mp3"]";NULL;forced-choice-audio;6;177030;0.0-6.0;1;[1,0];NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2270;44345;"["patterns/Rhythm-98.mp3","patterns/Rhythm-86.mp3"]";NULL;forced-choice-audio;7;221878;0.0-7.0;0;[1,0];NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2271;62479;"<p>Now you will answer a few questions.</p><p>Press any key to continue.</p>";32;html-keyboard-response;8;284858;0.0-8.0;NULL;NULL;NULL;NULL;5b2d6013d143660001cc3dd1;typicality
2272;13588;NULL;NULL;survey-text;9;298960;0.0-9.0;NULL;NULL;"{"HowManyHours":"1","HowManyYears":"13"}";NULL;5b2d6013d143660001cc3dd1;typicality
